NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1588,E2710001353201,平尾亥開公園,大阪府大阪市大正区平尾1-11,,,,1,,,,,,34.63764457,135.4759807,
1589,E2710002938201,ウエスト大正（駐車場）,大阪府大阪市大正区平尾1-5-1,1,,,,1,,,,,34.640649,135.4772,
1590,E2710001354201,平尾小学校,大阪府大阪市大正区平尾2-21-28,1,,,,1,,,,1,34.64084889,135.4740387,
1591,E2710001354202,平尾小学校（運動場）,大阪府大阪市大正区平尾2-21-28,,,,1,,,,,1,34.64090921,135.4744213,
1592,E2710001355201,平尾公園,大阪府大阪市大正区平尾2-22,,,,1,,,,,,34.64120682,135.4734994,
1593,E2710001356201,小林住宅５号館,大阪府大阪市大正区平尾2-23,1,,,,1,,,,,34.642122,135.473656,
1594,E2710001357201,市営小林住宅２号館,大阪府大阪市大正区平尾4-1-2,1,,,,1,,,,,34.64289155,135.4727572,
1595,E2710001358201,北村住宅１号館,大阪府大阪市大正区北村2-14-1,1,,,,1,,,,,34.651858,135.46536,
1596,E2710001359201,北村公園,大阪府大阪市大正区北村2-16,,,,1,,,,,,34.65132938,135.4665617,
1597,E2710001360201,北村西児童遊園,大阪府大阪市大正区北村2-6,,,,1,,,,,,34.65281611,135.4668163,
1598,E2710001361201,大正北中学校,大阪府大阪市大正区北村3-1-1,1,,,,1,,,,1,34.65000799,135.4691346,
1599,E2710001361202,大正北中学校（運動場）,大阪府大阪市大正区北村3-1-1,,,,1,,,,,1,34.64955345,135.4685517,
1600,E2710001365201,中央小学校（運動場）,大阪府大阪市中央区瓦屋町2-8-4,,,,1,1,,,,1,34.670648617359,135.5128885,
1601,E2710001366201,瓦屋町公園,大阪府大阪市中央区瓦屋町2-9,,,,1,1,,,,,34.67009671,135.5128256,
1602,E2710001368201,ライフ堺筋本町店,大阪府大阪市中央区久太郎町1-7-5,1,,,,1,,,,,34.68043,135.507756,
1603,E2710001369201,真宗大谷派難波別院（南御堂）,大阪府大阪市中央区久太郎町4-1-11,,,,1,,,,,1,34.680421610772,135.49989166627,
1604,E2710000813201,玉造幼稚園（園庭）,大阪府大阪市中央区玉造1-9-10,,,,1,1,,,,1,34.676056,135.530855,
1605,E2710001370201,玉造公園,大阪府大阪市中央区玉造2-20,,,,1,1,,,,,34.6768736,135.5288347,
1606,E2710001371201,越中公園,大阪府大阪市中央区玉造2-24,,,,1,1,,,,,34.67923577,135.527605,
1607,E2710001372201,玉造小学校（運動場）,大阪府大阪市中央区玉造2-3-43,,,,1,1,,,,1,34.67843214,135.5295222,
1608,E2710001373201,高津公園,大阪府大阪市中央区高津1-1,,,,1,1,,,,,34.66934668,135.5138395,
1609,E2710001375201,高津小学校（運動場）,大阪府大阪市中央区高津3-4-21,,,,1,1,,,,1,34.66546294,135.5108656,
1610,E2710001376201,開平小学校（運動場）,大阪府大阪市中央区今橋1-5-7,,,,1,1,,,,1,34.69047412,135.5079416,
1611,E2710001377201,中大江公園,大阪府大阪市中央区糸屋町2-2,,,,1,1,,,,,34.6851,135.513824,
1612,E2710001378201,中大江小学校、中大江幼稚園（運動場）,大阪府大阪市中央区糸屋町2-3-14,,,,1,1,,,,1,34.68518166,135.5125898,
1613,E2710001380201,広小路公園,大阪府大阪市中央区上町1-19,,,,1,1,,,,,34.67791402,135.5229339,
1614,E2710001381201,中央聴覚支援学校（運動場）,大阪府大阪市中央区上町1-19-31,,,,1,1,,,,1,34.67737904,135.5229432,
1615,E2710001382201,寺山公園,大阪府大阪市中央区上町1-2,,,,1,1,,,,,34.67734677,135.5262725,
1616,E2710001383201,もと東平小学校（運動場）,大阪府大阪市中央区上町西5-1-7,,,,1,1,,,,,34.66844024,135.5187635,
1617,E2710001384201,空堀・桃谷公園,大阪府大阪市中央区上本町西2-5,,,,1,1,,,,,34.67382396,135.5186039,
1618,E2710001386201,上町中学校（運動場）,大阪府大阪市中央区上本町西3-2-30,,,,1,1,,,,1,34.67236697,135.5193814,
1619,E2710001387201,東平北公園,大阪府大阪市中央区上本町西4-1,,,,1,1,,,,,34.66941738,135.5191492,
1620,E2710001388201,東平南公園,大阪府大阪市中央区上本町西5-1,,,,1,1,,,,,34.66875318,135.5192347,
1621,E2710001390201,森之宮公園,大阪府大阪市中央区森ノ宮中央1-13,,,,1,1,,,,,34.68061485,135.532724,
1622,E2710001391201,城南公園,大阪府大阪市中央区森ノ宮中央1-20,,,,1,1,,,,,34.67913559,135.5320462,
1623,E2710001392201,ライフセントラルスクエア森ノ宮店,大阪府大阪市中央区森ノ宮中央2-1-30,1,,,,1,,,,,34.68000058861,135.53115918784,
1624,E2710001394201,御津公園,大阪府大阪市中央区西心斎橋2-11,,,,1,1,,,,,34.67207493,135.4979084,
1625,E2710001395201,北大江公園,大阪府大阪市中央区石町1-3,,,,1,1,,,,,34.68901458,135.5152386,
1626,E2710001396201,大阪城公園一帯,大阪府大阪市中央区大阪城,,,,1,1,1,,,,34.68667503,135.5284465,広域避難場所
1627,E2710001397201,大手前高等学校（運動場）,大阪府大阪市中央区大手前2-1-11,,,,1,1,,,,1,34.68780449,135.5187289,
1628,E2710001398201,東中学校（運動場）,大阪府大阪市中央区大手前4-1-5,,,,1,1,,,,,34.68251096,135.5182154,
1629,E2710001400201,桃園公園,大阪府大阪市中央区谷町6-5,,,,1,1,,,,,34.67474064,135.5156992,
1630,E2710000808201,桃園幼稚園（園庭）,大阪府大阪市中央区谷町6-5-34,,,,1,1,,,,1,34.674525,135.516146,
1631,E2710001401201,中央高等学校（運動場）,大阪府大阪市中央区釣鐘町1-1-5,,,,1,1,,,,1,34.68769017,135.5163119,
1632,E2710001402201,南中学校（運動場）,大阪府大阪市中央区島之内1-10-23,,,,1,1,,,,1,34.67417815,135.5089089,
1633,E2710001404201,道仁公園,大阪府大阪市中央区島之内2-5,,,,1,1,,,,,34.67050847,135.5093652,
1634,E2710001405201,南小学校（運動場）,大阪府大阪市中央区東心斎橋1-14-29,,,,1,1,,,,1,34.67315456,135.5038082,
1635,E2710001266201,銅座幼稚園（園庭）,大阪府大阪市中央区内久宝寺町1-1-4,,,,1,1,,,,1,34.677657,135.51893,
1636,E2710001406201,銅座公園,大阪府大阪市中央区内久宝寺町2-5,,,,1,1,,,,,34.67833911,135.5186434,
1637,E2710001407201,南幼稚園（運動場）,大阪府大阪市中央区南船場3-2-19,,,,1,1,,,,1,34.6769333,135.5026273,
1638,E2710001408201,南船場心斎橋ビル,大阪府大阪市中央区南船場4-7-11,1,,,,1,,,,,34.67688969,135.4991176,
1639,E2710001409201,難波千日前公園,大阪府大阪市中央区難波千日前5,,,,1,1,,,,,34.66394579,135.5047125,
1640,E2710001411201,黒門公園,大阪府大阪市中央区日本橋2-12,,,,1,1,,,,,34.66409259,135.5074856,
1641,E2710001412201,谷四錦郷公園,大阪府大阪市中央区農人橋1-2,,,,1,1,,,,,34.67986709,135.5165763,
1642,E2710001413201,南大江小学校（運動場）,大阪府大阪市中央区農人橋1-3-3,,,,1,1,,,,1,34.67998015,135.515067,
1643,E2710001414201,南大江公園,大阪府大阪市中央区粉川町6,,,,1,1,,,,,34.67808997,135.5134859,
1644,E2710001415201,久宝公園,大阪府大阪市中央区北久宝寺町3-1,,,,1,1,,,,,34.68018308,135.5028183,
1645,E2710001416201,相愛中学校・高等学校,大阪府大阪市中央区本町4-1-23,1,,,,1,,,,1,34.684554412945,135.49935324656,
1646,E2710001417201,本願寺津村別院（北御堂）,大阪府大阪市中央区本町4-1-3,,,,1,,,,,1,34.684977331588,135.50003659087,
1647,E2710001418201,愛日会館,大阪府大阪市中央区本町4-7-11,1,,,,1,,,,1,34.68453154,135.4982089,
1648,E2710001419201,東横堀公園,大阪府大阪市中央区本町橋5,,,,1,1,,,,,34.68273136,135.510478,
1649,E2710001420201,ライフ安田諸口店,大阪府大阪市鶴見区安田1-1-10,1,,,,1,,,,,34.702806,135.58614,
1650,E2710001421201,茨田高等学校（運動場）,大阪府大阪市鶴見区安田1-5-49,,,,1,1,,,,1,34.70417459,135.587316,
1651,E2710001423201,茨田小学校,大阪府大阪市鶴見区安田2-1-8,1,,,,1,,,,1,34.70279509,135.5905952,
1652,E2710001423202,茨田小学校（運動場）,大阪府大阪市鶴見区安田2-1-8,,,,1,1,,,,1,34.70249961,135.5906346,
1653,E2710001424201,安田公園,大阪府大阪市鶴見区安田4-2,,,,1,1,,,,,34.70675317,135.5891297,
1654,E2710001426202,茨田北中学校（運動場）,大阪府大阪市鶴見区茨田大宮1-1-31,,,,1,1,,,,1,34.71073643,135.5873127,
1655,E2710001426201,茨田北中学校,大阪府大阪市鶴見区茨田大宮1-1-31,1,,,,1,,,,1,34.710904,135.5880888,
1656,E2710001425201,市営茨田大宮西住宅１号館,大阪府大阪市鶴見区茨田大宮1-10,1,,,,1,,,,,34.71025243,135.5902902,
1657,E2710001427201,茨田大宮西公園,大阪府大阪市鶴見区茨田大宮2-7,,,,1,1,,,,,34.71160469,135.5942056,
1658,E2710001429201,市営茨田大宮第３住宅８号館,大阪府大阪市鶴見区茨田大宮3-2,1,,,,1,,,,,34.70711146,135.5969527,
1659,E2710001430203,市営茨田大宮第３住宅５号館,大阪府大阪市鶴見区茨田大宮3-3,1,,,,1,,,,,34.70957658,135.5975588,
1660,E2710001430201,市営茨田大宮第３住宅７号館,大阪府大阪市鶴見区茨田大宮3-3,1,,,,1,,,,,34.70777295,135.5970546,
1661,E2710001430202,市営茨田大宮第３住宅６号館,大阪府大阪市鶴見区茨田大宮3-3,1,,,,1,,,,,34.70847412,135.597237,
1662,E2710001431201,茨田大宮南公園,大阪府大阪市鶴見区茨田大宮3-7,,,,1,1,,,,,34.70788323,135.5947077,
1663,E2710001432201,茨田東小学校,大阪府大阪市鶴見区茨田大宮3-7-61,1,,,,1,,,,1,34.70873657,135.595441,
1664,E2710001432202,茨田東小学校（運動場）,大阪府大阪市鶴見区茨田大宮3-7-61,,,,1,1,,,,1,34.70844993,135.5951853,
1665,E2710001433203,市営茨田大宮第３住宅２号館,大阪府大阪市鶴見区茨田大宮3-8,1,,,,1,,,,,34.70882691,135.5965396,
1666,E2710001433201,市営茨田大宮第３住宅４号館,大阪府大阪市鶴見区茨田大宮3-8,1,,,,1,,,,,34.70978826,135.5967327,
1667,E2710001433202,市営茨田大宮第３住宅３号館,大阪府大阪市鶴見区茨田大宮3-8,1,,,,1,,,,,34.70930318,135.5966362,
1668,E2710001433204,市営茨田大宮第３住宅１号館,大阪府大阪市鶴見区茨田大宮3-8,1,,,,1,,,,,34.70834624,135.596427,
1669,E2710001434201,市営茨田大宮第２住宅２４号館,大阪府大阪市鶴見区茨田大宮4-1,1,,,,1,,,,,34.71027538,135.5944697,
1670,E2710001435201,市営茨田大宮第２住宅２５号館,大阪府大阪市鶴見区茨田大宮4-15-25,1,,,,1,,,,,34.711486,135.59639,
1671,E2710001436201,市営茨田大宮第２住宅２２号館,大阪府大阪市鶴見区茨田大宮4-23,1,,,,1,,,,,34.71020678,135.5970813,
1672,E2710001436202,市営茨田大宮第２住宅２１号館,大阪府大阪市鶴見区茨田大宮4-23,1,,,,1,,,,,34.7108021,135.5972154,
1673,E2710001436203,市営茨田大宮第２住宅２０号館,大阪府大阪市鶴見区茨田大宮4-23,1,,,,1,,,,,34.71138419,135.5974514,
1674,E2710001436204,市営茨田大宮第２住宅１９号館,大阪府大阪市鶴見区茨田大宮4-23,1,,,,1,,,,,34.71192658,135.5975641,
1675,E2710001436205,茨田大宮中央公園,大阪府大阪市鶴見区茨田大宮4-23,,,,1,1,,,,,34.71240429,135.5976714,
1676,E2710001437201,市営茨田大宮住宅１９号館,大阪府大阪市鶴見区茨田大宮4-28,1,,,,1,,,,,34.71304676,135.5978315,
1677,E2710001437202,市営茨田大宮住宅１８号館,大阪府大阪市鶴見区茨田大宮4-28,1,,,,1,,,,,34.71368174,135.5981641,
1678,E2710001438201,市営茨田大宮第１住宅１号館,大阪府大阪市鶴見区茨田大宮4-30-1,1,,,,1,,,,,34.71309521,135.5967809,
1679,E2710001439201,市営茨田大宮第１住宅２号館,大阪府大阪市鶴見区茨田大宮4-30-2,1,,,,1,,,,,34.71314812,135.5959495,
1680,E2710001440202,市営茨田大宮住宅１７号館,大阪府大阪市鶴見区茨田大宮4-34,1,,,,1,,,,,34.71410947,135.5986362,
1681,E2710001440201,市営茨田大宮１６号館,大阪府大阪市鶴見区茨田大宮4-34,1,,,,1,,,,,34.7141227,135.5978584,
1682,E2710001441201,市営茨田大宮第２住宅２３号館,大阪府大阪市鶴見区茨田大宮4-4,1,,,,1,,,,,34.71023128,135.5953473,
1683,E2710001442201,市営茨田大宮第１住宅３号館,大阪府大阪市鶴見区茨田大宮4-40,1,,,,1,,,,,34.713994,135.596604,
1684,E2710001443201,市営横堤第２住宅１号館,大阪府大阪市鶴見区横堤1-11,1,,,,1,,,,,34.70205351,135.5684894,
1685,E2710001444202,横堤中学校（運動場）,大阪府大阪市鶴見区横堤1-11-27,,,,1,,,,,1,34.70248934,135.569962,
1686,E2710001444201,横堤中学校,大阪府大阪市鶴見区横堤1-11-27,1,,,,1,,,,1,34.7023818,135.5694651,
1687,E2710001445201,横堤小学校,大阪府大阪市鶴見区横堤1-11-83,1,,,,1,,,,1,34.70146176,135.5700836,
1688,E2710001445202,横堤小学校（運動場）,大阪府大阪市鶴見区横堤1-11-83,,,,1,,,,,1,34.70154996,135.5695167,
1689,E2710001446201,横堤南公園,大阪府大阪市鶴見区横堤2-3,,,,1,1,,,,,34.69866733,135.5701116,
1690,E2710001447201,横堤中公園,大阪府大阪市鶴見区横堤3-1,,,,1,1,,,,,34.69914354,135.5729536,
1691,E2710001448201,市営横堤第１住宅１号館,大阪府大阪市鶴見区横堤3-10,1,,,,1,,,,,34.70231312,135.5739893,
1692,E2710001449201,横堤東公園,大阪府大阪市鶴見区横堤3-5,,,,1,1,,,,,34.69987029,135.5733111,
1693,E2710001450201,ライフ横堤店,大阪府大阪市鶴見区横堤3-6-45,1,,,,,,,,,34.700411,135.573981,
1694,E2710001451201,市営横堤北住宅１号館,大阪府大阪市鶴見区横堤4-12-1,1,,,,1,,,,,34.70513015,135.5700984,
1695,E2710001452201,市営横堤北住宅２号館,大阪府大阪市鶴見区横堤4-12-4,1,,,,1,,,,,34.70566678,135.5697813,
1696,E2710001453201,横堤北公園,大阪府大阪市鶴見区横堤5-1,,,,1,1,,,,,34.70368751,135.5716948,
1697,E2710001454201,茨田西小学校,大阪府大阪市鶴見区横堤5-13-61,1,,,,1,,,,1,34.70734397,135.5731627,
1698,E2710001454202,茨田西小学校（運動場）,大阪府大阪市鶴見区横堤5-13-61,,,,1,1,,,,1,34.70784946,135.5731479,
1699,E2710001455201,今津中学校（運動場）,大阪府大阪市鶴見区今津中1-3-35,,,,1,1,,,,,34.69262935,135.5686693,
1700,E2710001456201,今津中学校,大阪府大阪市鶴見区今津中1-3-55,1,,,,1,,,,1,34.69290174,135.5679582,
1701,E2710001457201,榎本南公園,大阪府大阪市鶴見区今津中1-9,,,,1,1,,,,,34.69070781,135.566296,
1702,E2710001458201,汎愛高等学校,大阪府大阪市鶴見区今津中2-1-52,1,,,,1,,,,1,34.69214627,135.5705301,
1703,E2710001458202,汎愛高等学校（運動場）,大阪府大阪市鶴見区今津中2-1-52,,,,1,1,,,,1,34.6930196,135.5707143,
1704,E2710001459201,今津公園,大阪府大阪市鶴見区今津中2-3,,,,1,1,,,,,34.69116078,135.5703639,
1705,E2710001461201,市営今津中住宅３号館,大阪府大阪市鶴見区今津中3-1,1,,,,1,,,,,34.69304668,135.5739402,
1706,E2710001462201,市営今津中住宅２号館,大阪府大阪市鶴見区今津中3-3,1,,,,1,,,,,34.69263207,135.5739724,
1707,E2710001463201,市営今津中住宅１号館,大阪府大阪市鶴見区今津中3-5,1,,,,1,,,,,34.69219982,135.5739778,
1708,E2710001464201,今津小学校,大阪府大阪市鶴見区今津中4-1-48,1,,,,1,,,,1,34.69322812,135.5771833,
1709,E2710001464202,今津小学校（運動場）,大阪府大阪市鶴見区今津中4-1-48,,,,1,1,,,,1,34.6927457,135.5775897,
1710,E2710001465201,今津南公園,大阪府大阪市鶴見区今津南3-3,,,,1,1,,,,,34.68958541,135.5756061,
1711,E2710001467201,榎本小学校,大阪府大阪市鶴見区今津北1-5-35,1,,,,1,,,,1,34.69474709,135.5684843,
1712,E2710001467202,榎本小学校（運動場）,大阪府大阪市鶴見区今津北1-5-35,,,,1,1,,,,1,34.69511317,135.5686416,
1713,E2710001468201,榎本公園,大阪府大阪市鶴見区今津北1-6,,,,1,1,,,,,34.69437238,135.5673074,
1714,E2710001469201,市営今津北住宅１号館,大阪府大阪市鶴見区今津北2-2,1,,,,1,,,,,34.69549517,135.5703156,
1715,E2710001470201,ライフ鶴見今津北店,大阪府大阪市鶴見区今津北3-8-22,1,,,,,,,,,34.69354,135.57419,
1716,E2710001471201,今津東公園,大阪府大阪市鶴見区今津北4-4,,,,1,1,,,,,34.69541133,135.5793179,
1717,E2710001472201,市営茨田南住宅１２号館,大阪府大阪市鶴見区諸口1-10,1,,,,1,,,,,34.70007319,135.576766,
1718,E2710001473201,諸口中公園,大阪府大阪市鶴見区諸口1-14,,,,1,1,,,,,34.70150419,135.5782437,
1719,E2710001474202,茨田南小学校（運動場）,大阪府大阪市鶴見区諸口1-3-71,,,,1,1,,,,1,34.69847795,135.5775193,
1720,E2710001474201,茨田南小学校,大阪府大阪市鶴見区諸口1-3-71,1,,,,1,,,,1,34.69830154,135.5778662,
1721,E2710001475201,市営茨田南住宅４号館,大阪府大阪市鶴見区諸口1-5,1,,,,1,,,,,34.6989419,135.5761952,
1722,E2710001476201,市営茨田南住宅５号館,大阪府大阪市鶴見区諸口1-7,1,,,,1,,,,,34.69945448,135.5762028,
1723,E2710001477201,市営諸口南住宅３号館,大阪府大阪市鶴見区諸口2-12,1,,,,1,,,,,34.69975652,135.5811728,
1724,E2710001478201,コーシャハイツ諸口,大阪府大阪市鶴見区諸口2-12-21,1,,,,1,,,,,34.70041103,135.5818673,
1725,E2710001479201,諸口東公園,大阪府大阪市鶴見区諸口2-14,,,,1,1,,,,,34.70121583,135.5827901,
1726,E2710001480201,市営諸口南住宅５号館,大阪府大阪市鶴見区諸口2-5,1,,,,1,,,,,34.69890532,135.5807383,
1727,E2710001481201,市営諸口南住宅４号館,大阪府大阪市鶴見区諸口2-6,1,,,,1,,,,,34.69923609,135.5807812,
1728,E2710001481202,市営諸口南住宅１号館,大阪府大阪市鶴見区諸口2-6,1,,,,1,,,,,34.69931548,135.5802287,
1729,E2710001482201,市営諸口南住宅２号館,大阪府大阪市鶴見区諸口2-9,1,,,,1,,,,,34.70002555,135.5803091,
1730,E2710003006201,市営茨田諸口西住宅３号館,大阪府大阪市鶴見区諸口3-2,1,,,,1,,,,,34.702565,135.575945,
1731,E2710001483201,茨田中学校,大阪府大阪市鶴見区諸口3-4-44,1,,,,1,,,,1,34.70366023,135.578081,
1732,E2710001483202,茨田中学校（運動場）,大阪府大阪市鶴見区諸口3-4-44,,,,1,1,,,,1,34.70276772,135.5767573,
1733,E2710001484201,市営諸口住宅５号館,大阪府大阪市鶴見区諸口4-11,1,,,,1,,,,,34.70358921,135.5815753,
1734,E2710001485201,市営諸口住宅６号館,大阪府大阪市鶴見区諸口4-12,1,,,,1,,,,,34.70316143,135.5816611,
1735,E2710001487201,コーシャハイツ諸口北,大阪府大阪市鶴見区諸口6-3-19,1,,,,1,,,,,34.70514538,135.5774959,
